augmenter_name,model_name,mse_mean,mse_std,mae_mean,mae_std,corr_mean,corr_std,mse_r1_mean,mse_r1_std,mse_r2_mean,mse_r2_std,corr_r1_mean,corr_r2_mean,mse_train_mean,mse_train_std,mse_train_r1_mean,mse_train_r2_mean,corr_train_mean,n_trainable_params,n_random_params,effective_rank,nonlinearity_score,feature_target_alignment,coef_l2_norm,lasso_active_fraction,n_features,n_augmented,circuit_depth,qubit_count,wall_clock_mean,n_seeds
reservoir_3x3_full_circ,lasso,1.5088371999999999,0.2778259567565637,0.9584775999999999,0.0909123976848043,0.9783448,0.00418019104826564,1.3859683999999999,0.3519573364632424,1.8744150000000002,0.06668326227397692,0.8759808,0.9732376,1.4748582,0.28974886642004316,1.3792524,1.7732734,0.9785892,0,108,22.6172,0.6221854,0.3208844,20.6422618,0.42340419999999995,94,90,16.0,4.0,0.24622000000000002,5
reservoir_3x3_full_circ,ridge,1.3792262000000002,0.14934137954599191,0.912645,0.044265679086624175,0.980249,0.0022640234097729924,1.2026668,0.14280645480054466,1.9058068,0.18150887308531222,0.8936126,0.9728159999999999,1.319214,0.15698437506006765,1.1968496,1.6967724,0.9808588,0,108,22.6172,0.6221854,0.3208844,52.31834739999999,,94,90,16.0,4.0,0.06844,5
reservoir_3x5_full,lasso,1.4891418,0.28231193033982815,0.9506084000000001,0.08982962792030257,0.9786362000000001,0.004218952618838011,1.3573692,0.3445070641325081,1.8815348,0.10017389327664175,0.8787535999999999,0.9731388000000001,1.4527478,0.28570029051297796,1.3525888,1.7655856,0.9789138,0,180,22.29156,0.5841106,0.3547268,20.018408400000002,0.44042539999999997,94,90,17.0,4.0,0.25279999999999997,5
reservoir_3x5_full,ridge,1.3787908,0.13858882544130316,0.9106820000000001,0.037092689495370854,0.9802517999999999,0.002126721232319802,1.1929028000000002,0.11884531697420825,1.9329672000000002,0.20063941587260484,0.8945266000000001,0.9724248,1.3103818,0.13920442482802053,1.1866911999999998,1.6916252,0.9809872000000001,0,180,22.29156,0.5841106,0.3547268,50.2774404,,94,90,17.0,4.0,0.06854,5
reservoir_5x3_XYZ,lasso,1.5392645999999999,0.26365798335210716,0.965202,0.08798030646116221,0.9779137999999999,0.003953062445750079,1.4190061999999999,0.3506341854842452,1.8966784,0.08259859242929017,0.8728046,0.9729628,1.5019318,0.2914661459032592,1.4153524,1.7717424000000002,0.9781924,0,180,18.97598,0.6256128,0.306535,22.383392,0.565625,64,60,11.0,4.0,0.11188000000000001,5
reservoir_5x3_XYZ,ridge,1.4134192,0.1889725175500395,0.9188344,0.050382093185972414,0.9797448,0.0028430238655347186,1.2227412000000002,0.1684752054716065,1.981571,0.2533430634959245,0.8916959999999999,0.9717231999999999,1.3371591999999999,0.17488512932550893,1.217749,1.7057466,0.9805982,0,180,18.97598,0.6256128,0.306535,88.2928168,,64,60,11.0,4.0,0.04238,5
reservoir_5x3_XYZ+ZZ,lasso,1.497863,0.27434176226014134,0.9547836000000001,0.08923683233564486,0.9785118,0.004099946548432024,1.3795588,0.34725550098119407,1.8499512,0.06293081726149755,0.876608,0.9736146,1.4648797999999998,0.29485847527195147,1.3744924,1.7466774,0.978735,0,180,20.29318,0.5993904,0.3393804,17.8477916,0.42127680000000006,94,90,11.0,4.0,0.19582,5
reservoir_5x3_XYZ+ZZ,ridge,1.3697804,0.13315631351648327,0.9102028000000001,0.03855203165463531,0.9803876,0.0020371534797358707,1.1960283999999999,0.12252964794611962,1.8878349999999997,0.1697012554122685,0.8942330000000001,0.9730848,1.3113794,0.14136190010324576,1.1902716,1.684648,0.9809728,0,180,20.29318,0.5993904,0.3393804,51.3844998,,94,90,11.0,4.0,0.06866,5
reservoir_5x3_Z+ZZ,lasso,1.601321,0.26678932408362965,0.9853806,0.08753449802392196,0.977008,0.0040505176212429885,1.4789933999999998,0.35390633458275367,1.9645692000000001,0.052790329987602774,0.8669372,0.9719415999999999,1.5663714,0.2784627512393713,1.4690874,1.8694084,0.9772436000000001,0,180,16.41302,0.5573564,0.3838172,20.7374776,0.6370370000000001,54,50,11.0,4.0,0.10676,5
reservoir_5x3_Z+ZZ,ridge,1.4619798,0.13310299201445475,0.9329224,0.03411832708091061,0.9790487999999999,0.002059016197119349,1.2618437999999998,0.10909757017780009,2.0577856,0.24775206013532977,0.8880252000000001,0.970631,1.3940594000000002,0.10751763363420899,1.2515068,1.833308,0.9797616,0,180,16.41302,0.5573564,0.3838172,100.173901,,54,50,11.0,4.0,0.037180000000000005,5
reservoir_6x3,lasso,1.7890232000000001,0.22341181499352256,1.032386,0.07614534727414411,0.9742879999999999,0.003474792871524867,1.6223674,0.32808040990327353,2.2840146,0.11107257668884785,0.8532287999999999,0.9673794000000001,1.747466,0.25140521008125505,1.6068776,2.1838962,0.9745723999999999,0,216,11.11422,0.5871883999999999,0.3677532,22.016457199999998,0.9,28,24,11.0,4.0,0.08308,5
reservoir_6x3,ridge,1.7714995999999998,0.21516741396131528,1.0202068,0.0727853885522362,0.9745462,0.003344301750739637,1.57232,0.30529303380277123,2.3644098,0.12628246649951058,0.8583187999999999,0.9662398,1.7110772,0.2296982585647963,1.5585334,2.1847187999999997,0.9751048000000001,0,216,11.11422,0.5871883999999999,0.3677532,31.315120999999998,,28,24,11.0,4.0,0.0233,5
reservoir_6x3_X,lasso,1.9517124000000003,0.1254018930690442,1.0836234,0.04719908455468185,0.971912,0.002142404140212581,1.8055455999999999,0.23587336625464952,2.3853228,0.21773256483401837,0.8349894000000001,0.9657807999999999,1.8972088,0.14788903612573864,1.7943725999999998,2.217312,0.9723436,0,216,13.958779999999999,0.6268434,0.23938120000000002,15.6678326,0.8499998,28,24,11.0,4.0,0.01802,5
reservoir_6x3_X,ridge,1.9350926000000002,0.12416343495087437,1.0742082,0.04859104221150236,0.972154,0.002129703617877446,1.76632,0.24111725284288538,2.4361048,0.2544823650976624,0.8389286,0.9650648000000001,1.8733826,0.14525084470597746,1.7540188,2.2448737999999997,0.9726953999999999,0,216,13.958779999999999,0.6268434,0.23938120000000002,20.4945738,,28,24,11.0,4.0,0.02344,5
reservoir_6x3_Y,lasso,1.7112051999999998,0.2436612584402782,1.0138232,0.08301869231504434,0.9754186,0.003745234011380342,1.5278404,0.35175306257842315,2.2560878,0.08481072774242637,0.8622012,0.9678212,1.6768170000000002,0.26756928347439285,1.5190252000000002,2.1659622,0.9756132000000001,0,216,13.66098,0.6833286000000001,0.32728919999999995,17.278964600000002,0.9071428000000001,28,24,11.0,4.0,0.02064,5
reservoir_6x3_Y,ridge,1.6904730000000001,0.234375738236704,1.0066042,0.0781187867526116,0.9757238000000001,0.0036112050897172854,1.4979322,0.32774664966968003,2.2638044,0.12939044226796673,0.8651546,0.9677434,1.6513056,0.25726129798961206,1.4902802,2.1511018,0.9759854000000001,0,216,13.66098,0.6833286000000001,0.32728919999999995,23.7110806,,28,24,11.0,4.0,0.02324,5
reservoir_8x3_XYZ,lasso,1.5107186000000001,0.2816350886604864,0.9576309999999999,0.09115252230190893,0.9783238000000001,0.004209660758303454,1.3857936,0.35343704339783055,1.8824324000000001,0.0785909427052507,0.8760166,0.9731540000000001,1.4688198,0.3020937905282067,1.3792814,1.7483756,0.9786771999999999,0,288,20.7853,0.6209614,0.327592,17.380765,0.42400000000000004,100,96,11.0,4.0,0.2636,5
reservoir_8x3_XYZ,ridge,1.387642,0.16137138411285937,0.9115276,0.04021415963065746,0.9801236,0.002453768489487122,1.1984864,0.12584076480735493,1.9516794000000002,0.2698846666935711,0.8940084,0.9721741999999999,1.3115712,0.1433932653882323,1.1926080000000001,1.6783306,0.9809702,0,288,20.7853,0.6209614,0.327592,50.8281024,,100,96,11.0,4.0,0.07238,5
reservoir_9x3_Z+ZZ,lasso,1.5055032000000002,0.27048690644410117,0.9575061999999999,0.08895523110362873,0.978402,0.004060697046074665,1.3813964,0.3451077272103595,1.8751286,0.07623657520049032,0.8764476,0.9732806,1.4715956000000001,0.2882263771704457,1.3747534,1.7737662,0.9786352,0,324,19.89078,0.5703666000000001,0.367713,18.279873000000002,0.3914894,94,90,11.0,4.0,0.217,5
reservoir_9x3_Z+ZZ,ridge,1.3877636,0.16864396316589583,0.9123646000000001,0.04181702153788568,0.9801192000000001,0.002556417747552191,1.2021026,0.12952373746074516,1.941169,0.2859338034257231,0.8936628000000001,0.9723165999999999,1.3173954,0.14588643896640976,1.1968092000000001,1.6892184000000001,0.9808856,0,324,19.89078,0.5703666000000001,0.367713,52.454880200000005,,94,90,11.0,4.0,0.06844,5
rff_10,lasso,2.5714506,0.07676269541776123,1.220838,0.05524315863978087,0.9628422000000001,0.0014782666200655226,1.9304926000000002,0.31717526150111397,4.477714000000001,0.6875589854125242,0.8226737999999999,0.9388168,2.4979661999999996,0.1500526542374377,1.9145227999999999,4.299606,0.9634219999999999,0,40,8.36712,0.6528386,0.22266,14.9635574,1.0,14,10,,,0.007299999999999999,5
rff_10,ridge,2.5715522,0.07714165290036218,1.2199,0.05541547192797339,0.9628428,0.0014836885454838369,1.9245354,0.31714860012665985,4.495869000000001,0.6831850617457178,0.8232796,0.9384798,2.4971102,0.1497519872045108,1.9085078,4.3147216,0.9634344,0,40,8.36712,0.6528386,0.22266,15.057389,,14,10,,,0.018340000000000002,5
rff_15,lasso,2.3914462,0.07673688526191287,1.1818582,0.0249545608095995,0.9654928,0.0011148249638396619,2.069745,0.2080219488335305,3.34638,0.6994489531777855,0.8090350000000001,0.9523574,2.3524014,0.07376875550190631,2.0638878000000003,3.2487166000000003,0.9655672,0,60,11.580960000000001,0.6130950000000001,0.2430536,11.789304999999999,0.9157894000000001,19,15,,,0.01008,5
rff_15,ridge,2.3930388000000002,0.07683120313193056,1.1809857999999998,0.025211518006657153,0.9654702000000001,0.0011268064163822054,2.0625158,0.21083258181362766,3.3742981999999997,0.700502176538874,0.8097394,0.9517944,2.3494058,0.07379041009304646,2.0573828,3.2563986,0.9656114,0,60,11.580960000000001,0.6130950000000001,0.2430536,12.5094916,,19,15,,,0.02102,5
rff_21,lasso,2.1524528,0.10367716385588485,1.1529796,0.018869537707638818,0.9690076,0.0014575140822647417,2.1127347999999997,0.07445949338197234,2.2691466,0.50578208215871,0.8036928,0.9676946,2.120476,0.08076922096318626,2.0901702,2.2170164,0.9690192,0,84,15.052119999999999,0.6078636000000001,0.3064368,18.6608338,0.8880000000000001,25,21,,,0.01804,5
rff_21,ridge,2.1507858,0.10463235808869066,1.1490728000000001,0.016460913209782723,0.9690334,0.0014755654170520885,2.0896584,0.07319531377280922,2.3312778,0.5387652331133661,0.8060921999999999,0.9666821999999999,2.1080270000000003,0.08450372324045856,2.0646418,2.2455082,0.9692028,0,84,15.052119999999999,0.6078636000000001,0.3064368,21.1814592,,25,21,,,0.02276,5
rff_30,lasso,2.168534,0.06265784388246985,1.1313974,0.03375245601137797,0.9687568000000001,0.001311933763571883,2.0242422,0.2079403786947114,2.5959484,0.4115411982521312,0.8162544,0.9632267999999999,2.1336716,0.07588018035561066,2.015544,2.5012202,0.9688454,0,120,18.764000000000003,0.48768140000000004,0.28840560000000004,23.203547,0.7235294,34,30,,,0.03452,5
rff_30,ridge,2.1762138,0.055120802907795044,1.1210798,0.0349001621873022,0.9686489999999999,0.0012453945158061282,1.9646916,0.22488168569116518,2.8034764,0.5921323773923363,0.8219496,0.9598912,2.1036622,0.07926515500331767,1.9538444,2.571168,0.9692896,0,120,18.764000000000003,0.48768140000000004,0.28840560000000004,28.114678200000004,,34,30,,,0.02722,5
rff_36,lasso,1.9668756000000003,0.15644987278614197,1.0795618,0.05920526658752582,0.9716965999999999,0.002515196672230668,1.7440794,0.302518103457132,2.6284044,0.3020287088660609,0.8409746,0.9622634,1.9186956000000002,0.16884312106301513,1.7349413999999999,2.4893747999999998,0.9720346,0,144,23.24364,0.5940938,0.3260466,30.1488024,0.775,40,36,,,0.045020000000000004,5
rff_36,ridge,1.9472394000000002,0.1451269509474376,1.07443,0.05590548432846278,0.9719802,0.002358706467536819,1.7309709999999998,0.2888115187444919,2.5887966,0.30679327715711097,0.8421882,0.9627708,1.8877592,0.1409497502470296,1.7210616,2.4058566,0.9724869999999999,0,144,23.24364,0.5940938,0.3260466,36.845915000000005,,40,36,,,0.029059999999999996,5
rff_50,lasso,1.6628766,0.2578199799827391,1.0013134000000001,0.08720386130957741,0.9761150000000001,0.0039502520805639605,1.5143024,0.36972022929885767,2.1039818,0.0891787953955424,0.8635484,0.9699389999999999,1.6107365999999999,0.28006245706324145,1.4972298,1.9640788,0.9765957999999999,0,200,27.295460000000002,0.5887598,0.2992296,40.959693800000004,0.6814814,54,50,,,0.062119999999999995,5
rff_50,ridge,1.6007548,0.25051461564687194,0.9740522,0.08531103089694797,0.977023,0.003800325972860789,1.4147294000000001,0.3410498604614873,2.1546236,0.08341567733525886,0.8733552,0.9692792000000001,1.527482,0.27784265512786194,1.3975436,1.9318962,0.977813,0,200,27.295460000000002,0.5887598,0.2992296,53.1855432,,54,50,,,0.03732,5
rff_6,lasso,2.4894302,0.03297229362965211,1.216455,0.01972456137661868,0.9640527999999999,0.0007266572094185776,2.16296,0.11274282700686553,3.460425,0.2581042198967307,0.7998651999999999,0.9563974,2.4732378,0.07470551604935223,2.1538804,3.4554962000000002,0.9637895999999999,0,24,5.59166,0.7154170000000001,0.2914052,7.3414664,0.9199999999999999,10,6,,,0.00444,5
rff_6,ridge,2.4830136,0.028958955804724733,1.2161313999999999,0.01958376578444503,0.9641404,0.0007116967753193849,2.1743832000000003,0.11549103917707193,3.4010165999999997,0.2638507560256366,0.798803,0.9566822,2.4680008,0.07155064790552197,2.1658283999999997,3.3988694,0.963865,0,24,5.59166,0.7154170000000001,0.2914052,7.4693996,,10,6,,,0.0169,5
rff_96,lasso,1.5415532,0.27303906905093267,0.9690882000000001,0.0923904868246727,0.977879,0.004137596464132264,1.4273786,0.3735108291687137,1.8808734,0.0806836240342488,0.8720442,0.9731984,1.5020334,0.29611667726978835,1.4137942000000001,1.7775626,0.9781926000000001,0,384,39.59692,0.6203434,0.2761404,33.344847800000004,0.41600000000000004,100,96,,,0.09813999999999999,5
rff_96,ridge,1.4529716000000001,0.2562085603435218,0.9278206000000001,0.07776604541379224,0.979156,0.0038759279534068096,1.2633292,0.2836905634273019,2.019488,0.2843459857479969,0.8879338000000001,0.971288,1.3367578,0.24729800594161688,1.2464866000000001,1.6182134000000001,0.980609,0,384,39.59692,0.6203434,0.2761404,64.9808434,,100,96,,,0.07289999999999999,5
zz_10q_r2,lasso,3.8483958,0.03671731053195482,1.4741430000000002,0.0065680078029795134,0.9438268000000001,0.0006358267845883615,2.465616,0.06917213933369411,7.967877199999999,0.27821636889334883,0.7864546,0.9259152,3.8021172,0.07567358027541735,2.4393058,7.9953498,0.9437595999999999,0,0,6.26078,0.8861891999999999,0.28300179999999997,7.668227,0.59661,59,55,85.0,10.0,0.062060000000000004,5
zz_10q_r2,ridge,3.8450556,0.03736895349484656,1.4732016,0.0071160724630936825,0.943876,0.0006779907816482652,2.4666609999999998,0.07023532387623756,7.951467599999999,0.2768496321241909,0.7861262,0.9256278,3.7989352000000003,0.07576640662721171,2.4406648,7.9782466,0.9438082,0,0,6.26078,0.8861891999999999,0.28300179999999997,6.1226646,,59,55,85.0,10.0,0.04152,5
zz_13q_r2,lasso,3.9438892,0.03995521862911029,1.489681,0.008668870283952888,0.9423872,0.0008317170191838032,2.4988498,0.0666697780422282,8.248891,0.24498966924443977,0.7869128,0.9248286,3.893367,0.07497983464905743,2.4697,8.274272,0.9423682,0,0,6.6048599999999995,0.9070064,0.24771939999999998,7.4500464,0.5326316,95,91,112.0,13.0,0.07156,5
zz_13q_r2,ridge,3.9397860000000002,0.04285501498074649,1.4883098000000001,0.009282468540210606,0.9424496,0.0008947132501533725,2.4965859999999997,0.06477691194399428,8.2394182,0.24119437380088288,0.7868028,0.9240816000000001,3.8884414,0.07408836331570569,2.4675364,8.260884999999998,0.9424431999999999,0,0,6.6048599999999995,0.9070064,0.24771939999999998,6.160295,,95,91,112.0,13.0,0.0709,5
zz_3q_r2,lasso,3.5009273999999997,0.06050956034627928,1.4321338000000001,0.025050725332812274,0.9490473999999999,0.0011802816612995286,2.3667462,0.11113765010877269,6.8794676,0.22443954567277175,0.790574,0.9221672,3.4920381999999996,0.17751789169602025,2.3511409999999997,6.9999234,0.9484798,0,0,3.07124,0.8195214,0.40644739999999996,7.3472132000000006,0.86,10,6,22.0,3.0,0.0092,5
zz_3q_r2,ridge,3.502187,0.058970650534821124,1.4321778,0.024519908129925883,0.9490314,0.0011442387425707617,2.3676292,0.1105566421509806,6.8817714,0.2242713028193757,0.7904568000000001,0.9221942000000001,3.4919512,0.17621384463401296,2.3518476,6.997462799999999,0.9484814,0,0,3.07124,0.8195214,0.40644739999999996,7.550743,,10,6,22.0,3.0,0.0167,5
zz_4q_r2,lasso,3.7365538000000003,0.06482827813308015,1.4463006,0.01311870774123739,0.9455088,0.0010821133027552946,2.3868636000000003,0.07740769201636225,7.757766599999999,0.3140852363846477,0.7916304000000001,0.9200958,3.7245866,0.0858619464099201,2.3757455999999997,7.8775509999999995,0.944938,0,0,5.0745,0.862459,0.3371058,6.8666346,0.9142856,14,10,31.0,4.0,0.013619999999999998,5
zz_4q_r2,ridge,3.7332518,0.066160832478136,1.4451222,0.013067830718983145,0.9455586,0.0010856372782840718,2.3872194,0.07753758476571218,7.7435112,0.3198929158432551,0.7915516,0.9196390000000001,3.7211824,0.0845210906981211,2.3762412,7.862290400000001,0.9449895999999999,0,0,5.0745,0.862459,0.3371058,8.086187599999999,,14,10,31.0,4.0,0.018340000000000002,5
zz_5q_r2,lasso,3.8719120000000005,0.04596551996333764,1.4738766,0.009419840885068198,0.9434684000000001,0.001001635063284017,2.4354970000000002,0.0730735799177788,8.1514256,0.2618969326401135,0.7886922000000001,0.9255829999999999,3.8393764,0.09340750733640203,2.418952,8.2094614,0.9431912,0,0,5.5173000000000005,0.8600958000000001,0.3128142,6.346815600000001,0.726316,19,15,40.0,5.0,0.015179999999999999,5
zz_5q_r2,ridge,3.8694572000000003,0.04926577593725686,1.4735592,0.009282153182317149,0.9435048,0.0010211859282227296,2.4363143999999997,0.07186467376117411,8.1392092,0.27165743832941486,0.7883858,0.9251422,3.8359276,0.09575832400005777,2.4190414000000002,8.194936799999999,0.9432438,0,0,5.5173000000000005,0.8600958000000001,0.3128142,6.5721958,,19,15,40.0,5.0,0.02072,5
zz_6q_r2,lasso,3.8604884,0.04225176207331475,1.4722458,0.006825804509360075,0.9436412000000001,0.000724565870021492,2.4295706,0.06597134855223126,8.1233366,0.2930308460227354,0.788867,0.9256795999999999,3.8256880000000004,0.07231738151025663,2.4110324000000003,8.1786508,0.9433988,0,0,5.39232,0.8551819999999999,0.3244384,7.526184000000001,0.728,25,21,49.0,6.0,0.025980000000000003,5
zz_6q_r2,ridge,3.8579026,0.04480957837672658,1.4715462000000001,0.007127873855505546,0.9436807999999999,0.0007734220710582012,2.4302698,0.06509880872719549,8.111013,0.2970518401668305,0.7886902,0.9258651999999999,3.8241842,0.07291069165561377,2.4117854000000003,8.1700772,0.9434222,0,0,5.39232,0.8551819999999999,0.3244384,7.0455856,,25,21,49.0,6.0,0.02268,5
zz_7q_r2,lasso,3.8130292,0.05697796576484625,1.4671174,0.009559102928622524,0.9443553999999998,0.000910188606828326,2.4395524,0.07151661136267573,7.9049176,0.3239049888953551,0.7881022,0.924446,3.7668714000000003,0.06813718766063048,2.4209921999999997,7.9098528,0.944295,0,0,5.88414,0.8723850000000001,0.3143498,7.9352762,0.75,32,28,58.0,7.0,0.029359999999999997,5
zz_7q_r2,ridge,3.8085478000000004,0.05860764355610953,1.4658892,0.00984658614444624,0.9444234,0.0009475374926618496,2.4399668,0.07158185537690394,7.8858354,0.32604187057769146,0.787892,0.9243416,3.7636282000000003,0.06632009250747462,2.4217703999999998,7.894344200000001,0.9443442,0,0,5.88414,0.8723850000000001,0.3143498,9.0077146,,32,28,58.0,7.0,0.02468,5
zz_8q_r2,lasso,3.7862321999999997,0.052864291248441025,1.4798784,0.009190170226932685,0.9447620000000001,0.0007505990940575427,2.4924863999999998,0.07582823315757799,7.6401898,0.32710845036042724,0.7848942,0.9292396,3.7614092,0.08858495374892951,2.4667878,7.7440603999999995,0.9443813999999999,0,0,6.21518,0.8919064000000001,0.2827964,8.161375,0.6900000000000001,40,36,67.0,8.0,0.04612,5
zz_8q_r2,ridge,3.7835306,0.05636793845174741,1.4794278,0.010229796268743518,0.9448028,0.0007951211857321214,2.4957371999999998,0.07658071963425257,7.619681,0.3401880842071045,0.7845484,0.9289514000000001,3.7589926,0.08922073069247964,2.4700884000000003,7.7239474,0.9444188,0,0,6.21518,0.8919064000000001,0.2827964,7.9817526,,40,36,67.0,8.0,0.02948,5
zz_9q_r2,lasso,3.8517802000000003,0.03585110560638284,1.4747948000000002,0.006243284448109012,0.9437756,0.0005672343431070048,2.4642638,0.0703637941145872,7.985273000000001,0.2903949151973908,0.7864844,0.9254806,3.8045367999999997,0.07408316918976957,2.4378958,8.0096136,0.9437228,0,0,6.45896,0.8925158,0.2723722,7.754862800000001,0.6612245999999999,49,45,76.0,9.0,0.05354,5
zz_9q_r2,ridge,3.8497762,0.037415528316462394,1.4743716,0.0067995593460165185,0.943806,0.0006434877621213467,2.4659022,0.06978519003843157,7.972497200000001,0.2844979867050032,0.7862484000000001,0.9250862,3.80237,0.07491300964118308,2.4404098000000003,7.9929982,0.9437557999999999,0,0,6.45896,0.8925158,0.2723722,7.253303,,49,45,76.0,9.0,0.03426,5
