augmenter_name,model_name,mse_mean,mse_std,mae_mean,mae_std,corr_mean,corr_std,mse_r1_mean,mse_r1_std,mse_r2_mean,mse_r2_std,corr_r1_mean,corr_r2_mean,mse_train_mean,mse_train_std,mse_train_r1_mean,mse_train_r2_mean,corr_train_mean,n_trainable_params,n_random_params,effective_rank,nonlinearity_score,feature_target_alignment,coef_l2_norm,n_features,n_augmented,circuit_depth,qubit_count,wall_clock_mean,n_seeds
unified_RZ_circular_noc_prob,ridge,2.110969,0.05746568020566718,1.1396212000000001,0.01735976038717118,0.9696108000000001,0.0011354209351601581,2.1733344,0.06372056299421718,1.9246816,0.10808610394865764,0.7987634,0.9727,2.0972668,0.06290730098088745,2.1683336,1.8793389999999999,0.96937,0,0,5.92426,0.8809706,0.22549999999999998,32.6798328,20,16,3,4,0.02518,5
unified_RZ_circular_noc_prob_2L,ridge,2.110969,0.05746568020566718,1.1396212000000001,0.01735976038717118,0.9696108000000001,0.0011354209351601581,2.1733344,0.06372056299421718,1.9246816,0.10808610394865764,0.7987634,0.9727,2.0972668,0.06290730098088745,2.1683336,1.8793389999999999,0.96937,0,0,5.92426,0.8809706,0.22549999999999998,32.6798328,20,16,3,4,0.0227,5
unified_RZ_circular_noc_prob_2L_2ens,ridge,2.1104112,0.058076375430978835,1.1397325999999999,0.017636993998411423,0.969618,0.0011488901165907883,2.1724807999999998,0.0629085241100124,1.9251022,0.09583786900646318,0.798851,0.9727,2.0979848,0.06420432488314153,2.1675928,1.8845185999999998,0.9693596,0,0,5.92426,0.8809706,0.22549999999999998,21.2621068,36,32,3,4,0.03362,5
unified_RZ_circular_noc_prob_2L_3ens,ridge,2.1112512,0.057631155534137876,1.1397672,0.017564445983292452,0.9696064,0.0011392095066317177,2.1731294,0.0629761949612709,1.9264793999999998,0.09782084881199932,0.7987856,0.9726956,2.0986522,0.06342360392787535,2.1681262,1.8855604,0.9693495999999999,0,0,5.92426,0.8809706,0.22549999999999998,17.301118600000002,52,48,3,4,0.0495,5
unified_RZ_circular_noc_prob_2ens,ridge,2.1104112,0.058076375430978835,1.1397325999999999,0.017636993998411423,0.969618,0.0011488901165907883,2.1724807999999998,0.0629085241100124,1.9251022,0.09583786900646318,0.798851,0.9727,2.0979848,0.06420432488314153,2.1675928,1.8845185999999998,0.9693596,0,0,5.92426,0.8809706,0.22549999999999998,21.2621068,36,32,3,4,0.03306,5
unified_RZ_circular_noc_prob_3L,ridge,2.110969,0.05746568020566718,1.1396212000000001,0.01735976038717118,0.9696108000000001,0.0011354209351601581,2.1733344,0.06372056299421718,1.9246816,0.10808610394865764,0.7987634,0.9727,2.0972668,0.06290730098088745,2.1683336,1.8793389999999999,0.96937,0,0,5.92426,0.8809706,0.22549999999999998,32.6798328,20,16,3,4,0.023780000000000003,5
unified_RZ_circular_noc_prob_3L_2ens,ridge,2.1104112,0.058076375430978835,1.1397325999999999,0.017636993998411423,0.969618,0.0011488901165907883,2.1724807999999998,0.0629085241100124,1.9251022,0.09583786900646318,0.798851,0.9727,2.0979848,0.06420432488314153,2.1675928,1.8845185999999998,0.9693596,0,0,5.92426,0.8809706,0.22549999999999998,21.2621068,36,32,3,4,0.03416,5
unified_RZ_circular_noc_prob_3L_3ens,ridge,2.1112512,0.057631155534137876,1.1397672,0.017564445983292452,0.9696064,0.0011392095066317177,2.1731294,0.0629761949612709,1.9264793999999998,0.09782084881199932,0.7987856,0.9726956,2.0986522,0.06342360392787535,2.1681262,1.8855604,0.9693495999999999,0,0,5.92426,0.8809706,0.22549999999999998,17.301118600000002,52,48,3,4,0.05014,5
unified_RZ_circular_noc_prob_3ens,ridge,2.1112512,0.057631155534137876,1.1397672,0.017564445983292452,0.9696064,0.0011392095066317177,2.1731294,0.0629761949612709,1.9264793999999998,0.09782084881199932,0.7987856,0.9726956,2.0986522,0.06342360392787535,2.1681262,1.8855604,0.9693495999999999,0,0,5.92426,0.8809706,0.22549999999999998,17.301118600000002,52,48,3,4,0.04190000000000001,5
unified_RZ_circular_noc_prob_rot,ridge,2.3797842,0.13751726404055598,1.1638284,0.04536776607680829,0.9656732,0.002312057892873803,1.7006520000000003,0.22388881692929644,4.4040234,0.3560215079609658,0.8459673999999999,0.9367794,2.3213692,0.16120672081585177,1.68797,4.276871,0.9660564,0,24,7.11588,0.6304534,0.4505204,139.8020368,20,16,5,4,0.0221,5
unified_RZ_circular_noc_prob_rot_2L,ridge,1.9777491999999999,0.15974374457768292,1.0670622,0.06090287991712705,0.9715478000000001,0.0025477577789107374,1.6129729999999998,0.3175274733050669,3.0622347999999997,0.31851397820692273,0.8539505999999999,0.9559938000000001,1.9585404,0.21063918583160168,1.6064167999999999,3.0501304,0.9714427999999999,0,36,6.014239999999999,0.6699552,0.5185782,77.3489068,20,16,6,4,0.02364,5
unified_RZ_circular_noc_prob_rot_2L_2ens,ridge,1.4529858,0.18261714671875687,0.9219004,0.03450420573350447,0.9791672,0.002798459522666,1.2223378,0.11116236841755389,2.1412134,0.4004879525919599,0.891723,0.9694368000000001,1.3911848,0.13660660700237012,1.2213635999999999,1.913533,0.9798014,0,72,9.713640000000002,0.5801246,0.431621,312.5255752,36,32,6,4,0.03392,5
unified_RZ_circular_noc_prob_rot_2L_3ens,ridge,1.3819338,0.12681974929481604,0.9116875999999999,0.03036788374747244,0.980207,0.0019849871536108017,1.1980401999999999,0.09192995551886234,1.9305797999999998,0.23750201735711637,0.8940322,0.9724952,1.3312936,0.12384954500239398,1.1938528,1.7539348000000001,0.9806786000000001,0,108,12.227599999999999,0.5367968000000001,0.40756139999999996,326.2669618,52,48,6,4,0.0434,5
unified_RZ_circular_noc_prob_rot_2ens,ridge,1.4321574,0.11898575643874358,0.92469,0.0273175538802434,0.9794712000000001,0.001886908370854281,1.2551686,0.07957526204355221,1.9598038,0.24255825225644242,0.8886528,0.9719469999999999,1.3933856,0.10274501991240251,1.2566533999999998,1.8135912,0.9797682,0,48,10.78914,0.5194384,0.4355116,330.072127,36,32,5,4,0.03136,5
unified_RZ_circular_noc_prob_rot_3L,ridge,1.7659420000000001,0.11760316594803047,1.0229386,0.03486615986597889,0.9746304,0.001956031645960786,1.4962008,0.1573229677787067,2.5704766,0.18470956375022918,0.8662796,0.9636056,1.7404478,0.13679160848239194,1.5007778,2.4802854,0.9746622,0,48,5.43834,0.6566182,0.20081699999999997,384.4421272,20,16,7,4,0.026019999999999998,5
unified_RZ_circular_noc_prob_rot_3L_2ens,ridge,1.4650007999999999,0.13150712976565188,0.9383345999999999,0.03719182795722737,0.9789956,0.0020810530507413844,1.3078873999999998,0.11929798205460143,1.9340278000000002,0.20036969379549385,0.8837032,0.972335,1.4312358,0.15810598706785262,1.3068178,1.813524,0.9792148,0,96,8.30334,0.5774836,0.3099192,415.8657644,36,32,7,4,0.03024,5
unified_RZ_circular_noc_prob_rot_3L_3ens,ridge,1.4455638,0.14212797146832148,0.9306756,0.038254326151430235,0.9792754,0.0022295078604929637,1.2800182,0.12348611485790621,1.9397694,0.22735668422393032,0.8863398,0.9722514,1.4033862,0.16446672739250334,1.2775024,1.7900624,0.9796248000000001,0,144,9.5091,0.5425544,0.2902758,484.79052679999995,52,48,7,4,0.040659999999999995,5
unified_RZ_circular_noc_prob_rot_3ens,ridge,1.4335343999999999,0.1493828632350445,0.9212924000000001,0.03256175624563269,0.979444,0.002346262986112124,1.2426678,0.09402622088917545,2.0028204,0.3212720252524331,0.8898313999999999,0.9713132,1.3774072,0.11636812801063699,1.243131,1.7897573999999998,0.9800046,0,72,12.09164,0.5842012000000001,0.3446256,310.527783,52,48,5,4,0.0439,5
unified_RZ_circular_noc_rot,ridge,2.682786,0.11930340641406685,1.2583198,0.03217256968599178,0.961205,0.002076615395300723,2.0260626000000004,0.16337582253595548,4.6392378,0.12938691382516238,0.8129801999999999,0.9352628,2.6711548,0.11283867266899221,2.0065704,4.7202014,0.9608242,0,24,3.4852800000000004,0.6674384,0.34939020000000004,7.929904400000001,8,4,5,4,0.01906,5
unified_RZ_circular_noc_rot_2L,ridge,3.0726598,0.0920391917456905,1.331239,0.024726095152692407,0.9554221999999999,0.001636818316124264,2.2251176,0.15877886735582925,5.597178,0.1995434515450209,0.7951492,0.93294,3.0815954,0.07727155140347569,2.2116866,5.7638922,0.9546638,0,36,2.8744799999999997,0.731935,0.3762054,7.538609200000001,8,4,6,4,0.01966,5
unified_RZ_circular_noc_rot_2L_2ens,ridge,1.8972224,0.12216344664956041,1.085487,0.03315901133930264,0.9727162,0.0020700905052678073,1.8732627999999998,0.18016125129227978,1.9674244,0.08444729977802726,0.8282048,0.9719008,1.8851082,0.11290140187216463,1.8672834000000003,1.9423274,0.9725184,0,72,5.2988,0.6234496,0.3712626,18.6322872,12,8,6,4,0.01938,5
unified_RZ_circular_noc_rot_2L_3ens,ridge,1.8972846,0.1222448310350994,1.0855299999999999,0.03312219344336965,0.9727143999999999,0.002071137199704547,1.8736837999999998,0.17972609519682994,1.9664220000000001,0.08396325404306346,0.8281611999999999,0.9719106,1.8851278,0.11276393270545328,1.8677054000000002,1.9409852,0.972518,0,108,5.7587600000000005,0.5536074,0.3865354,12.8044174,16,12,6,4,0.02186,5
unified_RZ_circular_noc_rot_2ens,ridge,1.8969224,0.12172812615948715,1.0855962,0.03330920270285679,0.9727195999999999,0.0020647631341149,1.8734296000000001,0.18095214291436282,1.9657356,0.0836079905678877,0.8281856,0.9719206,1.8851198,0.11287724529638375,1.8673766,1.9421588,0.9725182,0,48,5.59942,0.5363116,0.41731280000000004,9.9235788,12,8,5,4,0.019219999999999998,5
unified_RZ_circular_noc_rot_3L,ridge,2.1706708,0.05714081897120468,1.1525298,0.020236992951029042,0.9687265999999999,0.001223310181433981,2.012051,0.14645678699705253,2.6418962,0.2207724942801978,0.8147831999999999,0.9630818,2.1702085999999996,0.048523259729742085,2.0108170000000003,2.6637328,0.9682932,0,48,3.00418,0.6496540000000001,0.32024179999999997,7.6537604,8,4,7,4,0.01856,5
unified_RZ_circular_noc_rot_3L_2ens,ridge,1.8971378,0.12196254318724248,1.0855488000000002,0.033230214778120194,0.9727172,0.0020678954760818846,1.8736142,0.18067124769923967,1.9660313999999999,0.0849081969764993,0.8281700000000001,0.9719206,1.8850258,0.11279277950383176,1.8676506,1.9408892000000002,0.9725197999999999,0,96,4.722119999999999,0.5449016,0.38811840000000003,15.043085199999998,12,8,7,4,0.02092,5
unified_RZ_circular_noc_rot_3L_3ens,ridge,1.8971338000000002,0.12195625216322449,1.0855226,0.03319539521228808,0.9727174,0.0020676009769779054,1.8733777999999996,0.18037641601717228,1.9667321999999998,0.0840477643587263,0.8281936,0.9719110000000001,1.885022,0.11278913136246772,1.8674047999999999,1.9416352,0.9725197999999999,0,144,5.1208,0.5706154,0.3296014,14.7460114,16,12,7,4,0.021539999999999997,5
unified_RZ_circular_noc_rot_3ens,ridge,1.8969456,0.1217510250852123,1.0855678,0.03326276167428068,0.97272,0.002064452833077059,1.8735588,0.18084340475311775,1.9654458000000001,0.0836523662618101,0.828174,0.9719268,1.8850912000000002,0.1128560915467127,1.8675278,1.9415672000000002,0.9725186000000001,0,72,5.64028,0.5833512,0.3512614,8.95965,16,12,5,4,0.0217,5
unified_RZ_linear_cnot,ridge,3.4534496,0.04382809466883081,1.4222152,0.010072314465901074,0.9497622,0.0007788894016482816,2.5612863999999997,0.05742985152166072,6.111516,0.24254070467552447,0.7696566,0.9174254,3.4137162000000005,0.04823399565348071,2.5178640000000003,6.1717718,0.949652,0,0,2.2934799999999997,0.7977491999999999,0.4155468,5.9538432,8,4,6,4,0.018819999999999996,5
unified_RZ_linear_cnot_2L,ridge,3.3530282,0.05807318980131892,1.4091168,0.013435562742215216,0.9512586000000001,0.0011302660306317482,2.558195,0.05701402660749356,5.721273200000001,0.23927912214127692,0.7698926,0.92358,3.3174222,0.07747750862798827,2.5155824,5.784091999999999,0.951109,0,0,2.9874400000000003,0.8686866,0.3076584,6.953578,8,4,8,4,0.01844,5
unified_RZ_linear_cnot_2L_2ens,ridge,3.3531205999999996,0.058151729306186624,1.4091049999999998,0.013452931334843002,0.9512577999999999,0.001131932285960601,2.5582312000000003,0.05741835338286881,5.721526,0.24103196070542207,0.7698416,0.9236148,3.3174384000000003,0.07750856512218494,2.5155898,5.7841046,0.9511086000000001,0,0,2.9874400000000003,0.8686866,0.3076584,5.8978718,12,8,8,4,0.018959999999999998,5
unified_RZ_linear_cnot_2L_3ens,ridge,3.3525022,0.05791976389972611,1.4089677999999999,0.013331441771241391,0.9512634,0.0011266804338409511,2.5579978,0.05663156996057933,5.7197598,0.23941626630557067,0.7697126,0.9237914,3.3178494,0.07779387619086747,2.5155148,5.7860198,0.9511027999999999,0,0,2.9874400000000003,0.8686866,0.3076584,5.4242434,16,12,8,4,0.02384,5
unified_RZ_linear_cnot_2ens,ridge,3.4522544,0.04436341644080157,1.4220916000000001,0.010165148169111952,0.9497792,0.0007927828832662958,2.5621596,0.05700009594553322,6.10419,0.24169842505279185,0.7694818,0.9176214,3.4136007999999998,0.047639542196582785,2.51886,6.1683726,0.9496537999999999,0,0,2.2934799999999997,0.7977491999999999,0.4155468,5.3003599999999995,12,8,6,4,0.02158,5
unified_RZ_linear_cnot_3L,ridge,2.8300688000000003,0.03879505029253084,1.2966554000000001,0.011319789476840949,0.9590248000000001,0.0007057327397818509,2.3655462,0.05311723006426441,4.2136144,0.1719368662338013,0.7798896,0.9496066000000001,2.8287548,0.024440192822480097,2.3535969999999997,4.293775200000001,0.958465,0,0,2.40978,0.6702834,0.6083242,6.4673712,8,4,10,4,0.01804,5
unified_RZ_linear_cnot_3L_2ens,ridge,2.8305444,0.03846968176759478,1.2967832,0.011296409261353862,0.9590175999999999,0.0007047930902044869,2.3668484,0.05379367764245171,4.2116109999999995,0.17274084079192153,0.779755,0.9495267999999999,2.8285624,0.024535643282783317,2.3549168000000003,4.288971800000001,0.9584678,0,0,2.40978,0.6702834,0.6083242,5.4135104,12,8,10,4,0.0196,5
unified_RZ_linear_cnot_3L_3ens,ridge,2.8313594,0.038635526847708546,1.296743,0.01134161807239163,0.9590064,0.0006997608877323853,2.367039,0.05409537666473902,4.2142694,0.17507373338910662,0.7797176,0.949539,2.8287155999999998,0.024484769496566663,2.3551688,4.2888064,0.9584656,0,0,2.40978,0.6702834,0.6083242,4.946388600000001,16,12,10,4,0.020700000000000003,5
unified_RZ_linear_cnot_3ens,ridge,3.452528,0.0434643431274418,1.422223,0.010044594466677105,0.9497747999999999,0.0007798004231853101,2.5626064,0.056808682490443435,6.1039328,0.23961165226090314,0.7694198,0.9175446,3.4132434000000003,0.04778202805239654,2.5193078,6.1655614,0.9496589999999999,0,0,2.2934799999999997,0.7977491999999999,0.4155468,5.097175,16,12,6,4,0.02258,5
unified_RZ_linear_cnot_XYZ,ridge,3.4503372,0.04035875319803606,1.4225762,0.0094540670983445,0.9498082,0.0007411347380874941,2.5618808,0.05637115850947179,6.097327,0.23349839464651562,0.7696232000000001,0.9178462,3.4090446,0.048112378571423614,2.5187642,6.1497868,0.949723,0,0,3.1103,0.8962514,0.1509236,5.9792760000000005,16,12,6,4,0.021759999999999998,5
unified_RZ_linear_cnot_XYZ_2L,ridge,2.8481652,0.05694033336923835,1.2964373999999999,0.016541686803346264,0.9587593999999999,0.001057132583926925,2.3510552000000002,0.046254829155451455,4.3293248,0.2106792742765647,0.7831696,0.93753,2.8194672,0.08432245249754045,2.3107658,4.3856402,0.9586022,0,0,4.7949399999999995,0.8613683999999999,0.133686,6.578250199999999,16,12,8,4,0.02114,5
unified_RZ_linear_cnot_XYZ_2L_2ens,ridge,2.8482879999999997,0.05686143855461267,1.2963366,0.016586359555369513,0.9587588,0.0010573978437655594,2.3506318,0.04675622520264016,4.331065199999999,0.21015165321072318,0.7831688,0.9375378,2.8195204,0.08428325090016393,2.3102462000000004,4.3874744,0.958602,0,0,4.7949399999999995,0.8613683999999999,0.133686,5.5319304,28,24,8,4,0.02994,5
unified_RZ_linear_cnot_XYZ_2L_3ens,ridge,2.8481026,0.056834486742646,1.2963824000000002,0.016554839935801216,0.9587622,0.0010555312406556319,2.3508780000000002,0.04639943514203601,4.3296006,0.21041720248781925,0.7831165999999999,0.9375652000000001,2.8198032,0.0844198546593159,2.3104984,4.3877961999999995,0.9585976,0,0,4.7949399999999995,0.8613683999999999,0.133686,5.0806676,40,36,8,4,0.03308,5
unified_RZ_linear_cnot_XYZ_2ens,ridge,3.4487476,0.040569391328931705,1.4224333999999998,0.00947152536817592,0.949831,0.0007442697763579939,2.5627912000000004,0.0559611306104515,6.0882988,0.2328696500452563,0.7694369999999999,0.9180762,3.4089382,0.04749642847836034,2.5197922,6.1463366,0.9497246,0,0,3.1103,0.8962514,0.1509236,5.3036214,28,24,6,4,0.028100000000000003,5
unified_RZ_linear_cnot_XYZ_3L,ridge,2.7947904,0.04319322634742607,1.2890006,0.01286145167934012,0.9595435999999999,0.0007383084043947844,2.3596958,0.05259309807569826,4.0906275999999995,0.18428805997622277,0.780487,0.9501376,2.7993122,0.02549252923309077,2.3493673999999998,4.186702599999999,0.9589064,0,0,3.28648,0.8499396000000001,0.20925259999999998,6.5480096,16,12,10,4,0.02112,5
unified_RZ_linear_cnot_XYZ_3L_2ens,ridge,2.7952212,0.0429226113511283,1.2890966000000001,0.012869903002742492,0.9595374,0.0007365770835425384,2.3609161999999997,0.0532062672267094,4.0886886,0.18536548781474924,0.7803604,0.9500496,2.7991052,0.025608419361608386,2.3506144,4.1820614,0.9589092000000001,0,0,3.28648,0.8499396000000001,0.20925259999999998,5.4565716,28,24,10,4,0.029459999999999997,5
unified_RZ_linear_cnot_XYZ_3L_3ens,ridge,2.7959756,0.042964345331914316,1.289066,0.012909995681641393,0.9595269999999999,0.0007310095758606465,2.3611253999999997,0.053494938810134174,4.0910502,0.18732381897852732,0.780321,0.9500596,2.7992532,0.02556296666468908,2.3508798,4.181838,0.9589074,0,0,3.28648,0.8499396000000001,0.20925259999999998,4.9743598,40,36,10,4,0.03474,5
unified_RZ_linear_cnot_XYZ_3ens,ridge,3.4493652,0.040031037498421136,1.4225938,0.009407422851131948,0.9498214,0.0007419857141481574,2.5632434,0.05571325072906819,6.0894148,0.23057526178061702,0.7693816,0.917972,3.4085712,0.04762907976436241,2.5202408,6.143482799999999,0.94973,0,0,3.1103,0.8962514,0.1509236,5.1122992,40,36,6,4,0.03634,5
unified_RZ_linear_cnot_XYZ_rot,ridge,1.9228102,0.09504530363831762,1.05031,0.03757203992997989,0.9723526,0.001657744340964544,1.5643368,0.2559979945364807,2.9894512,0.4681657009769084,0.8588332,0.957086,1.9142138,0.07556068911610052,1.5525934,3.0355364000000002,0.9720872,0,24,6.612220000000001,0.591301,0.3663178,166.62165960000002,16,12,8,4,0.02112,5
unified_RZ_linear_cnot_XYZ_rot_2L,ridge,2.313169,0.027715553431241616,1.1658352,0.020101590377380543,0.9666376,0.0007404034710885557,2.0141528,0.14064017882063434,3.2023064,0.3792569237908518,0.8151592000000001,0.9539388000000001,2.2808654,0.025367248260305914,1.982224,3.2043462,0.9666484000000001,0,36,8.26144,0.6727194,0.23517420000000003,19.3914186,16,12,11,4,0.02202,5
unified_RZ_linear_cnot_XYZ_rot_2L_2ens,ridge,1.674327,0.253098067826485,0.9827102,0.06931887926964775,0.9759708,0.0038685664916089948,1.4089394,0.28017885082978694,2.4671896,0.4103393595596212,0.8740423999999999,0.9650639999999999,1.6031476000000002,0.20547555885262844,1.4033766,2.224479,0.9766857999999999,0,72,12.096860000000001,0.6333324,0.30389340000000004,141.0019006,28,24,11,4,0.0294,5
unified_RZ_linear_cnot_XYZ_rot_2L_3ens,ridge,1.5775734,0.25904631968105635,0.9672218000000001,0.07673373398121584,0.977369,0.003929025833460532,1.3835878,0.30040756620414866,2.157088,0.3067248414026813,0.8762892000000001,0.9693308,1.5144384,0.24980699987450317,1.3799721999999999,1.9324146,0.9779988,0,108,15.08314,0.6253832,0.3044698,102.2174864,40,36,11,4,0.03664,5
unified_RZ_linear_cnot_XYZ_rot_2ens,ridge,1.7705745999999998,0.14240034058351123,1.0239927999999998,0.05156665359221979,0.9745608000000001,0.0023074238232279726,1.5634029999999999,0.24384768285653238,2.3866296,0.17869809806570416,0.8589264,0.9658734000000001,1.7570326,0.14806862183055536,1.5508554,2.3961382,0.974418,0,48,10.6989,0.6182164,0.309088,43.6960232,28,24,8,4,0.029560000000000003,5
unified_RZ_linear_cnot_XYZ_rot_3L,ridge,2.2757082,0.11247791089231705,1.1622002,0.04360725594668853,0.9671668,0.0019820725768750092,1.99229,0.25874296759912135,3.1179666,0.3253266603504853,0.8172561999999999,0.9551406,2.2574224000000003,0.13107901135116934,1.9807904,3.1118862,0.9670032000000001,0,48,9.11688,0.6114384,0.38046759999999996,18.0397438,16,12,14,4,0.022,5
unified_RZ_linear_cnot_XYZ_rot_3L_2ens,ridge,1.6629256,0.2159929631152367,1.0003852,0.07554643732632267,0.9761126000000001,0.003354222160203469,1.5134468,0.3386746574519564,2.1068368,0.15887888125455815,0.8636068,0.9700234,1.6474682,0.2290230684193188,1.5064858,2.0867988,0.976038,0,96,14.57178,0.591066,0.331148,34.4530392,28,24,14,4,0.030580000000000003,5
unified_RZ_linear_cnot_XYZ_rot_3L_3ens,ridge,1.5821066,0.2109644672908213,0.9694072,0.06989965604135684,0.9773002,0.0032332088085986416,1.3926568,0.2882865472359055,2.1465851999999996,0.16402957477449012,0.8754099999999999,0.9694694,1.5312028,0.22154239249678606,1.3874148,1.9780372,0.9777494000000001,0,144,17.727159999999998,0.6332544,0.3053652,57.6259148,40,36,14,4,0.03782,5
unified_RZ_linear_cnot_XYZ_rot_3ens,ridge,1.6430399999999998,0.21068605741244487,0.9844480000000001,0.061370001311715786,0.976403,0.0032471602978602896,1.450799,0.23612358889784818,2.2150574,0.17146888376553918,0.8698724,0.9683692,1.6107912,0.1892012566136916,1.441563,2.133936,0.97658,0,72,12.22222,0.5915421999999999,0.35932939999999997,172.9935958,40,36,8,4,0.03338,5
unified_RZ_linear_cnot_Z+ZZ,ridge,2.144284,0.06559567422094234,1.1430072,0.015433458789266887,0.969123,0.0012182963514678778,2.1751332,0.061995718507006574,2.0515982,0.22501318245427307,0.798568,0.9707964,2.1117924,0.04690493246237546,2.1703516,1.9324624,0.9691546000000001,0,0,4.89066,0.7873699999999999,0.45689919999999995,18.183961399999998,14,10,6,4,0.021679999999999998,5
unified_RZ_linear_cnot_Z+ZZ_2L,ridge,2.1087119999999997,0.0531675136761161,1.1398769999999998,0.01628879140697678,0.9696446,0.0010732433554418092,2.1766458,0.06125483788403985,1.9058364,0.09714097002449573,0.7983857999999999,0.973005,2.1020228,0.06267193942427503,2.1716486,1.8883894,0.9692996,0,0,4.95596,0.8347616,0.3648428,7.961614399999999,14,10,8,4,0.02158,5
unified_RZ_linear_cnot_Z+ZZ_2L_2ens,ridge,2.109421,0.05400716706604782,1.1400164,0.01637375460302251,0.9696308,0.0010869359226744085,2.1769676000000002,0.060469296194845916,1.9077417999999997,0.09748923776345778,0.7983142,0.9729958,2.1027918,0.0626270750690146,2.1720548,1.8903290000000001,0.9692881999999999,0,0,4.95596,0.8347616,0.3648428,6.099869,24,20,8,4,0.02762,5
unified_RZ_linear_cnot_Z+ZZ_2L_3ens,ridge,2.1091712,0.05386969088643448,1.1399979999999998,0.01638594081827467,0.9696364,0.0010836984359128563,2.1773544,0.06080950410749952,1.9055765999999998,0.0982845325842271,0.7982546,0.9730352,2.1029888,0.06331988750542768,2.1724615999999997,1.889788,0.9692854000000001,0,0,4.95596,0.8347616,0.3648428,5.2646304,34,30,8,4,0.033479999999999996,5
unified_RZ_linear_cnot_Z+ZZ_2ens,ridge,2.164025,0.10294618287241165,1.1431944,0.015656070222121607,0.9688288,0.0017225576042617411,2.1745284,0.06186817646254005,2.131764,0.4036476578929946,0.7985962,0.96961,2.1121907999999996,0.04657542718215267,2.1697154,1.9359905999999998,0.9691487999999999,0,0,4.89066,0.7873699999999999,0.45689919999999995,15.548653000000002,24,20,6,4,0.026339999999999995,5
unified_RZ_linear_cnot_Z+ZZ_3L,ridge,2.141037,0.0382006973758334,1.1456506,0.01245113941774008,0.969177,0.0008344330410524364,2.1771073999999997,0.06069120859976335,2.0329146000000002,0.07074427721943319,0.798296,0.9712432,2.13505,0.030301024462879064,2.171647,2.0237018,0.9688098,0,0,4.89798,0.838341,0.3808992,10.7403718,14,10,10,4,0.02122,5
unified_RZ_linear_cnot_Z+ZZ_3L_2ens,ridge,2.142224,0.03877240853364679,1.1457364,0.012506169689397273,0.9691597999999999,0.0008458177699717576,2.1774266,0.06099011557047603,2.0366844,0.07159937455592753,0.7982612,0.9711662000000001,2.1344946,0.03010500716326109,2.1719516,2.0205032,0.9688182,0,0,4.89798,0.838341,0.3808992,8.6597104,24,20,10,4,0.026640000000000004,5
unified_RZ_linear_cnot_Z+ZZ_3L_3ens,ridge,2.1439614,0.03897328632922821,1.1458078,0.01253468097719288,0.9691346,0.0008440520126153445,2.177702,0.060990389775767165,2.042766,0.07686397667633393,0.7982222,0.9710918,2.1350583999999997,0.029501959516275933,2.1722416000000004,2.02187,0.9688095999999999,0,0,4.89798,0.838341,0.3808992,7.5808656,34,30,10,4,0.0332,5
unified_RZ_linear_cnot_Z+ZZ_3ens,ridge,2.1765536,0.12853208228609708,1.1433744000000001,0.01573440244496114,0.9686446,0.002077252945599069,2.1744126,0.0622589537640973,2.1818306,0.5154959527230064,0.7986054,0.9688551999999999,2.1117082,0.04643624798258375,2.1696283999999997,1.9342866,0.9691560000000001,0,0,4.89066,0.7873699999999999,0.45689919999999995,13.991007599999998,34,30,6,4,0.03528,5
unified_RZ_linear_cnot_Z+ZZ_rot,ridge,2.321356,0.10513624895581909,1.1635048,0.05124592535216827,0.9665246,0.0017548764343964665,1.9262668,0.28074776523277967,3.4951915999999996,0.4724378908965707,0.823139,0.9499572000000001,2.3021218,0.11827153442058663,1.9121384000000003,3.506077,0.9663438,0,24,6.42324,0.5022328,0.3835848,26.2987058,14,10,8,4,0.021179999999999997,5
unified_RZ_linear_cnot_Z+ZZ_rot_2L,ridge,2.6062828,0.10684564805690501,1.240772,0.03919841088615715,0.9623305999999999,0.001802584061840093,2.1890634,0.21091725725103674,3.8473996,0.36519897784810407,0.8005734,0.9446315999999999,2.5881178,0.10108273778049341,2.1600534,3.9106612,0.9620582000000001,0,36,7.69444,0.6182684,0.2218986,12.0947852,14,10,11,4,0.02162,5
unified_RZ_linear_cnot_Z+ZZ_rot_2L_2ens,ridge,2.2589680000000003,0.15703421464126868,1.1540244,0.05181342315751769,0.9674178,0.0026292526885029785,1.9361571999999998,0.29636407923818975,3.2183072000000004,0.3631091424609135,0.822745,0.9535085999999999,2.1958944,0.11471859090313138,1.9150968,3.0684628,0.9679088,0,72,12.37128,0.5728148,0.2640704,20.893993799999997,24,20,11,4,0.02666,5
unified_RZ_linear_cnot_Z+ZZ_rot_2L_3ens,ridge,1.581016,0.22208898807910316,0.9716514,0.08023791784624021,0.9772936,0.00340515650154289,1.3829806,0.31634632795292567,2.1700384,0.09367403240386303,0.8762509999999999,0.9689314,1.533954,0.24681862075520147,1.3736654000000001,2.0309581999999997,0.977716,0,108,15.286420000000001,0.5880874,0.2894114,68.1871944,34,30,11,4,0.031259999999999996,5
unified_RZ_linear_cnot_Z+ZZ_rot_2ens,ridge,1.8435897999999997,0.23856641946258902,1.0244872,0.05636442861592757,0.9734887999999999,0.003702540033544527,1.5381624,0.26994484667576085,2.7525546,0.24903627486532964,0.8613668000000001,0.9606372000000001,1.7507468,0.15966408955115738,1.5373312000000001,2.4123808,0.9745155999999999,0,48,10.79886,0.5513932,0.363368,165.8599772,24,20,8,4,0.027240000000000004,5
